4147,36.543914,-0.006119,2.147754,9.994000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,13,1,0.025886,4147,4075,58,25
4176,36.793663,-0.010656,2.759361,9.995000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,0,0.000000,4176,4105,59,25
4199,37.043790,-0.012971,3.306420,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,6,1,0.020944,4199,4131,61,25
4233,37.295187,-0.011823,3.789258,9.999000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.039852,4233,4156,66,25
4261,37.543087,-0.005410,4.655685,10.000000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.041224,4261,4182,68,25
4289,37.794014,-0.002868,5.083279,9.999000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.037598,4289,4210,70,25
4315,38.044611,-0.001453,5.523477,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,0,0.000000,4315,4237,70,25
4340,38.293250,-0.001016,5.978413,9.995000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,4,1,0.026047,4340,4263,72,25
4377,38.545036,-0.003610,6.918270,9.991000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.045773,4377,4289,76,25
4405,38.793779,-0.008328,7.359816,9.989000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.028698,4405,4315,79,25
4430,39.043581,-0.018955,7.708044,9.989000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.029300,4430,4340,82,25
4460,39.294536,-0.031880,7.879106,9.991000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.033178,4460,4367,83,25
4490,39.543568,-0.027055,7.544584,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.023836,4490,4394,84,25
4518,39.793546,-0.005543,7.076456,9.997000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.032091,4518,4423,86,25
4550,40.043728,0.013793,6.513110,9.992000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.030488,4550,4451,87,25
4579,40.293145,0.018605,5.956852,9.985000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,13,1,0.020059,4579,4477,88,25
4612,40.542946,0.000996,4.979993,9.975000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,18,1,0.020593,4612,4505,88,25
4639,40.793702,-0.009191,4.533444,9.974000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,12,1,0.032226,4639,4537,89,25
4666,41.043119,-0.015910,4.089609,9.976000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.019673,4666,4562,93,25
4691,41.293676,-0.018665,3.628452,9.978000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,8,1,0.019536,4691,4587,95,25
4723,41.542827,-0.018091,2.646945,9.986000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,13,1,0.025175,4723,4614,95,26
4752,41.793614,-0.015963,2.122428,9.990000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,11,1,0.017289,4752,4643,97,26
4776,42.042899,-0.013421,1.580131,9.993000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,7,1,0.019889,4776,4670,98,26
4803,42.294110,-0.010512,1.024593,9.996000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,6,1,0.022506,4803,4697,99,26
4836,42.542893,-0.009345,0.067832,10.000000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,10,1,0.017824,4836,4725,100,26
4865,42.793637,-0.007278,0.283242,10.002000,6,10,0.050000,0.020000,1,0.000000,0.000000,0,0,9,1,0.029242,4865,4755,100,26
