0.2245,4193,36.432594,0.000000,4.504587,10.001000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1589,0,1,0.127697,4193,3140,1052,26
0.2245,4224,36.738824,-0.002993,4.933359,10.000000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1619,0,1,0.141121,4224,3155,1068,26
0.2245,4253,36.995272,-0.001316,5.366569,9.999000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1647,0,0,0.000000,4253,3169,1083,26
0.2245,4281,37.231513,0.000000,6.257196,9.996000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1673,0,1,0.145809,4281,3182,1098,26
0.2245,4310,37.430846,0.000000,6.727146,9.994000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1701,0,1,0.086185,4310,3196,1113,26
0.2245,4341,37.739436,-0.004380,7.187795,9.992000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1731,1,1,0.120290,4341,3210,1129,26
0.2245,4370,37.997521,-0.012006,7.584741,9.992000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1759,0,1,0.086664,4370,3225,1144,26
0.2245,4398,38.225923,-0.030000,7.865583,9.996000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1787,0,1,0.119059,4398,3239,1158,26
0.2245,4427,38.428982,-0.020000,7.667131,10.000000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1814,0,0,0.000000,4427,3253,1173,26
0.2245,4458,38.739103,-0.011671,7.271564,10.002000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1844,1,0,0.000000,4458,3267,1189,26
0.2245,4487,38.995986,0.011296,6.728254,9.999000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1871,0,1,0.105503,4487,3281,1205,26
0.2245,4515,39.230660,0.010000,5.619662,9.986000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1897,0,1,0.131239,4515,3294,1220,26
0.2245,4544,39.428888,0.000000,5.143326,9.981000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1925,0,1,0.121848,4544,3308,1235,26
0.2245,4575,39.738513,-0.000870,4.704754,9.978000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1950,0,0,0.000000,4575,3321,1253,26
0.2245,4604,39.995341,-0.006309,4.452027,9.978000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,1977,0,1,0.077208,4604,3334,1269,26
0.2245,4632,40.240138,-0.013800,3.897072,9.979000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2005,0,1,0.109481,4632,3348,1283,26
0.2245,4661,40.433427,-0.016465,3.316004,9.982000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2034,0,0,0.000000,4661,3363,1297,27
0.2245,4690,40.743004,-0.016433,2.695822,9.986000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2062,0,0,0.000000,4690,3377,1312,27
0.2245,4719,40.993271,-0.014772,2.039495,9.990000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2088,0,0,0.000000,4719,3390,1328,27
0.2245,4747,41.237932,-0.012312,1.354916,9.994000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2113,0,1,0.108353,4747,3402,1344,27
0.2245,4776,41.436760,-0.009899,0.656023,9.997000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2138,0,0,0.000000,4776,3415,1360,27
0.2245,4805,41.738964,-0.010596,0.062536,9.999000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2164,0,0,0.000000,4805,3428,1376,27
0.2245,4834,41.996511,-0.007207,0.293762,10.002000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2193,0,1,0.126338,4834,3442,1391,27
0.2245,4862,42.235287,0.000519,0.328870,10.002000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2220,0,0,0.000000,4862,3456,1405,27
0.2245,4893,42.434588,0.000000,0.210238,10.000000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2249,0,1,0.109547,4893,3470,1422,28
0.2245,4922,42.744556,0.003971,0.159606,9.999000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2276,0,0,0.000000,4922,3484,1437,28
0.2245,4951,42.994797,0.002139,0.084223,9.997000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2302,0,0,0.000000,4951,3497,1453,28
0.2245,4979,43.241035,-0.000577,0.044165,9.996000,6,10,0.134690,0.044900,2,0.001796,0.269390,0,2328,0,0,0.000000,4979,3510,1468,28
